user_id,favorite_song_1,favorite_song_2,favorite_song_3,favorite_song_4,favorite_song_5,favorite_song_6,favorite_song_7,favorite_song_8,favorite_song_9,favorite_song_10,favorite_song_11,favorite_song_12,favorite_song_13,favorite_song_14,favorite_song_15,favorite_song_16,favorite_song_17,favorite_song_18,favorite_song_19,favorite_song_20
5558,1152,1920,2168,2842,3171,1548,3114,3810,4004,4936,5402,3156,7107,473,3895,187,1552,2061,2584,3093
5559,2780,5808,7358,4656,42,117,518,635,801,1209,2427,2819,3453,3572,3616,3773,3940,3977,4361,4387
5560,119,554,2736,6528,7631,181,418,431,845,1470,1500,1678,2002,2740,3805,4682,4973,5801,6613,7087
5561,42,166,608,742,801,844,925,927,1594,1739,1858,1870,2197,2225,2290,2385,2560,2683,2771,2923
5562,1037,1507,3813,6033,6674,3552,42,900,1217,1513,1672,1941,2078,2099,2209,2940,2972,3084,3746,3977
5563,216,925,1886,2590,3090,3120,3280,3452,3471,3783,4441,4539,5973,6202,6256,6357,7612,7654,7687,7698
5564,790,2174,5586,5834,6055,983,1127,1498,3934,4143,4144,6773,288,4478,4904,893,1277,1442,1499,3119
5565,6719,7021,304,966,3468,6824,1125,1662,7559,3893,6253,1513,2739,148,903,1075,1388,1943,2570,3315
5566,2930,4868,6541,13,282,614,737,747,932,1005,1025,1064,1163,1389,1679,1719,1771,1940,2003,2041
5567,181,294,299,312,364,366,376,421,554,578,644,680,686,839,845,874,882,950,1043,1200
5568,3411,5172,30,740,4192,2194,2274,2506,3138,3313,3466,4925,5308,5505,6608,6526,1009,2852,4949,5111
5569,6,53,163,181,339,372,376,779,817,934,966,1027,1150,1207,1217,1319,1333,1465,1500,1580
5570,946,80,646,713,1064,1613,2296,2479,2572,2593,2943,3092,3241,3263,3477,3589,4192,4218,4307,4824
5571,7192,244,312,442,772,839,1117,1405,1785,2736,2758,2887,3335,4868,5122,5431,6077,6219,6224,6267
5572,2642,5450,5955,7001,2230,3418,6352,6483,6858,5942,1173,1456,5554,729,1695,1963,2225,2427,3347,3811
5573,917,2000,2560,5318,300,7222,516,552,822,1043,1248,2317,2415,2658,5237,5371,1054,3805,4642,4875
5574,79,6097,2194,2540,2869,3313,4501,5274,6098,6595,6608,16,27,270,1652,1664,1671,3422,3474,3977
5575,570,1009,2122,3846,4773,4824,4950,5249,7506,997,1548,4313,4370,6532,681,6866,7332,4656,3184,4361
5576,38,2138,3892,6279,6813,29,515,762,1043,1588,1617,2313,2519,2969,3029,3846,3869,5150,5237,5398
5577,1686,2194,2345,2393,2568,3466,3471,3856,3974,7107,6603,3156,3552,282,299,376,515,552,598,924
5578,120,1211,2225,4063,5637,4581,1566,6988,3916,4391,6357,7138,7277,436,1758,1940,2665,2763,3342,3879
5579,1615,1116,1612,4357,13,689,1007,1843,3161,3389,3532,3568,3709,4009,5378,5808,6878,6883,3836,4564
5580,248,1064,2842,2982,3257,4950,5237,5870,6244,6629,6910,100,372,570,604,796,2122,5084,5249,5410
5581,45,94,128,406,689,849,1062,1089,1354,1673,1695,2388,2789,2806,3041,3056,3112,3237,3271,3347
5582,2200,4272,4550,5455,6515,7680,274,1173,5951,2503,2570,3689,778,2655,6597,376,4161,6194,5698,7593
5583,130,248,294,376,463,679,772,874,1200,1465,1628,2568,2736,2740,2944,2995,3110,3431,3642,3805
5584,4913,5211,7535,278,598,1004,1423,1673,1768,1989,2447,2622,3331,3356,3470,4107,4234,5402,5534,6285
5585,848,849,1458,2403,3178,5236,196,1220,3066,3714,3753,5160,393,705,818,1351,2046,3104,3571,3682
5586,635,2572,3758,4382,6063,6812,7156,9,16,913,1989,2274,6057,6355,6502,134,4621,5970,6646,85
5587,243,253,543,598,1075,1766,1943,2052,2370,2426,3055,3201,3642,3939,4009,4260,4387,4526,5473,5525
5588,849,1483,4275,6627,935,1009,1977,2081,2284,2301,3315,4325,4718,4726,5294,7361,1594,1858,2317,2794
5589,27,243,312,437,518,747,1157,1251,1401,1671,1891,1908,2221,2380,2665,2676,3114,3389,3473,3905
5590,9,13,312,650,1671,1673,1758,1956,2009,3321,3473,3533,3905,3977,4007,4782,5410,5637,5704,5710
5591,4974,5563,7143,7207,2665,5602,1251,1736,3879,5869,3676,6593,5654,6492,801,3205,134,794,935,1357
5592,625,3075,4931,3988,7156,163,518,624,1220,1673,3695,3879,5869,6202,6313,7535,243,779,1251,2078
5593,83,3478,4651,5028,7115,1594,7493,1062,1603,1636,2252,2254,3016,3049,4472,4542,4551,5060,5287,5354
5594,624,2903,3860,3891,45,1526,1846,3128,3217,7379,392,5235,7072,7263,1557,2593,5113,5479,5518,6175
5595,42,142,436,866,969,1142,1331,1388,1615,1847,2652,2794,2891,3693,3836,3878,3888,3939,3977,4107
5596,3878,6835,282,436,757,1208,2186,3464,3846,3939,5177,5186,6350,37,224,598,739,1150,1357,1663
5597,376,1501,4161,4868,130,631,679,772,839,874,1117,1209,1319,1333,1473,1532,1557,1720,2138,2401
5598,1292,2572,3219,4150,4824,5522,5823,7357,1669,134,1002,1292,1727,1976,4095,4272,5942,7687,5554,2133
5599,4244,130,343,352,376,437,444,696,736,757,762,783,866,949,1070,1149,1211,1220,1333,1478
5600,181,410,1454,2127,2393,2971,3805,4868,5298,5608,5801,6204,6841,7293,7542,7640,7684,248,811,1388
5601,2808,6066,6584,6814,1208,6602,885,7613,45,79,511,515,884,900,1235,1331,1847,2478,2506,2519
5603,1366,1367,1152,1586,1920,2168,2842,3171,3783,4040,5685,6116,6168,7107,7146,7258,10,101,319,403
5604,1133,2680,3342,4935,174,292,1430,2125,3043,5446,6079,6128,7104,7356,6496,310,1349,1548,1549,2186
5605,903,1273,4454,4910,5689,7529,6191,5491,5554,1057,3454,115,721,6507,6041,6920,4334,7319,116,2182
5606,1241,3168,4989,2040,2461,5622,5955,7670,364,570,1454,2122,2393,2457,2852,3464,3590,3688,3897,4843
5607,2461,3229,3339,5710,6659,7670,679,1369,6279,7347,1319,1168,1374,5324,138,1043,6792,7523,686,6131
5608,796,811,3987,6277,1331,3846,5844,6866,7428,2590,216,1329,1963,2452,3120,3161,3783,6496,6636,6825
5609,1340,1767,1810,2186,2449,2704,4038,4430,4759,5549,6602,6626,6715,6816,7006,7123,174,611,1345,1357
5610,253,742,1802,2184,3795,4112,4361,5044,5656,5806,6026,6142,6241,6291,7449,7450,7457,7554,7637,166
5611,1226,1089,1693,1963,2154,4303,12,30,362,477,658,769,1007,1182,1188,1388,1528,1727,1853,1858
5612,1126,3649,566,1330,2515,5166,1468,1784,5942,253,2202,2742,3891,5184,6119,520,570,1984,2008,2156
5613,3846,4803,3177,3863,4446,5635,71,263,282,392,406,516,591,666,674,811,900,1194,1207,1209
5614,2059,6285,772,2026,2555,4482,6204,6353,7108,7493,4025,5704,7460,585,1725,2768,4110,6281,2359,3863
5615,1388,3046,3533,3846,4950,5450,6832,7428,713,757,5538,514,2312,3828,6892,123,3939,4387,5812,6063
5616,248,595,874,1218,1468,2026,3029,3631,3822,3869,4950,5150,5388,6194,6988,7108,7603,436,753,811
5617,1090,1556,1676,5081,6036,6252,7384,1075,1661,1974,2008,1126,1454,4310,5172,5277,5377,5823,1721,6761
5618,278,294,380,442,625,845,1347,1506,1678,2054,2064,2127,2290,2519,2758,4227,4289,4776,5262,5388
5619,566,1725,2197,2515,2629,3931,5166,5492,5952,6926,7105,3314,1940,3723,3948,4345,4446,4868,5463,6637
5620,95,1345,1588,2133,2351,2821,2972,3534,4043,4740,6285,6382,6835,6,282,1009,1202,1340,1359,1909
5621,77,552,757,909,981,1025,1223,1363,1852,2448,2461,2506,2677,2869,2999,3313,3702,3874,4253,4961
5622,975,1774,2728,2729,3616,3976,7391,1347,1385,1739,1775,3427,3686,3906,3907,4008,5239,6288,6289,6912
5623,903,1425,2417,3185,3319,3466,3634,5300,5308,5432,5664,6143,6476,6507,7071,7207,4272,4539,935,2361
5624,1155,3013,3454,4219,4519,1673,6281,6774,2457,4389,6468,3679,5349,689,1007,1089,1601,3099,3402,3439
5625,1414,1508,822,5946,7719,2932,320,373,913,2123,2439,3003,3748,5386,6830,7349,694,1075,5581,2010
5626,2138,5087,376,757,837,1014,1197,1332,1473,1868,2103,2740,2779,2808,2971,2995,3029,3216,3273,3313
5627,1594,3746,3836,5763,7493,4077,6364,1739,3315,6079,130,304,473,3938,4544,5087,7423,354,900,3453
5628,322,1594,1799,2448,2808,2818,3315,4348,4468,4816,4836,5011,5341,5473,5753,7193,7493,7577,7632,88
5629,1532,2382,2794,3567,3878,4906,5237,5258,53,248,376,811,1009,1155,2122,2290,2572,2755,2852,3001
5630,604,1414,1673,1727,3193,3219,3567,5084,5634,5710,6357,6889,7381,7433,7535,7670,7716,7720,3177,4581
5631,2518,3517,4170,6587,1385,1571,4566,5587,6911,7107,7381,9,27,42,289,526,605,747,1179,1357
5632,216,1368,1619,2427,2768,2849,3154,3460,3611,4361,5601,5737,6202,6368,3859,104,483,674,793,1322
5633,16,638,765,1385,1646,1739,2452,3605,4359,4683,4934,4980,5082,5819,6282,6589,6634,6665,6682,7206
5634,315,1532,6958,53,130,934,1117,3406,3431,4111,5945,6587,6758,7066,7102,7609,421,811,1043,1333
5635,5012,1209,248,578,631,874,934,4024,5150,5262,5608,5677,5725,6204,6592,7108,7193,7255,6769,7156
5636,716,5450,7279,7383,921,1333,2518,3464,4357,4925,1673,2078,3193,6594,913,2439,2652,3114,5082,6313
5637,4219,4857,7261,2812,4320,5194,5382,6099,7372,3866,4389,4732,7761,282,544,2912,5078,57,3013,2794
5638,53,130,339,772,1117,1319,1333,1532,1673,2398,2401,2555,2736,2752,2794,3093,3172,3439,3746,5166
5639,2097,2452,2506,2744,2779,3016,3578,3717,4143,5416,5743,7380,1419,4171,4272,4382,4843,6335,6605,782
5640,734,782,897,966,1127,1291,1842,2448,2591,2886,3577,3671,7232,53,175,321,399,451,535,565
5641,51,54,436,562,679,686,811,876,950,1009,1043,1333,1374,1383,1437,1473,1532,1594,2026,2047
5642,299,1004,1768,1774,2665,3258,3746,4808,5012,5950,6352,7086,2712,5298,5553,837,1207,7674,1594,1999
5643,421,6988,897,2570,2655,3454,5594,410,51,511,526,1218,2313,2333,4840,4951,6478,3698,2319,7498
5644,252,518,753,1251,1347,1642,1682,1715,1783,1802,1858,3184,3331,3832,3863,3891,4043,4364,4581,4888
5645,3552,4970,6222,6462,6745,181,315,757,1073,1594,2317,3745,6219,6603,6758,6769,7577,283,904,1595
5646,1532,3406,5237,1331,2231,2794,3454,5722,5869,6364,611,5451,6587,7381,1733,2380,2824,2848,3473,3564
5647,6502,570,1179,1631,2122,3664,3912,6910,316,1468,1785,4824,6420,1454,135,183,364,367,376,381
5648,6021,6077,248,299,410,504,579,772,811,1127,1465,1686,2127,2421,2555,2556,2728,2732,3216,3616
5649,477,941,4314,2815,3269,3367,6371,6954,7368,3193,928,2088,1576,4365,7396,3995,3081,672,248,1503
5650,9,2864,3005,4690,27,343,608,621,689,1007,1648,1673,1783,1963,1989,2008,2789,3081,3090,3114
5651,3402,3524,4383,4453,4831,5012,5716,7110,7689,392,1041,2044,2062,4477,3066,1057,1672,2427,3679,4538
5652,385,2931,4904,6541,7529,376,554,578,1473,2152,2740,2971,3642,3841,4061,6022,6074,6832,7193,7444
5653,130,950,1180,1331,1357,1758,2230,2762,2794,3062,3514,3576,3746,3888,4111,4325,4424,5237,5473,5534
5654,477,518,566,585,631,894,1207,1212,1673,1739,2035,2122,2317,2326,2382,2762,2971,3554,3940,3976
5655,5671,811,1459,2345,2378,2443,2457,3395,3470,3474,3756,4320,4595,5060,5177,5232,5466,5497,5662,5664
5656,306,1352,1802,2570,2590,3088,3159,4423,4618,4905,6142,6168,6241,6313,6421,6510,7071,7495,7692,3087
5657,4364,5532,143,1045,1473,1621,2026,2297,2448,2461,2714,2807,2808,2821,3489,3781,3783,4300,4342,4345
5658,1045,1699,2427,3029,4219,4463,4875,4943,5711,5870,6166,282,511,543,683,1054,1208,2041,2194,2443
5659,591,696,811,2752,3356,3897,5388,6219,7274,635,679,1459,2457,4776,5534,6930,7687,1319,2794,3567
5660,2138,5087,1150,3216,4424,4478,5398,6941,7193,7506,1194,3406,4272,5237,7271,7274,897,925,2821,5009
5661,130,415,1009,5772,6063,7255,1788,2122,3688,4943,6420,3291,2572,2866,4111,6759,6876,7066,7355,794
5662,2197,3396,4879,6910,6926,53,611,900,1588,4188,6462,6866,520,644,1009,1483,1557,1686,2469,2971
5663,277,299,477,535,1143,3783,5201,5884,6943,6953,7001,7389,2891,4585,2078,5649,6675,343,413,637
5664,1316,1390,1665,1842,2130,2200,3110,3712,4192,4757,6822,6951,7417,7573,29,352,1292,2442,2759,2821
5665,793,2117,2652,3514,3878,4672,4736,5335,4718,5384,6674,372,7760,4043,1721,3213,4490,4782,5691,1388
5666,1594,2150,7402,7493,3693,134,3462,5622,5710,6080,6659,7465,43,251,299,323,339,436,554,611
5667,628,1333,2740,3258,4478,5262,5473,5608,6131,6761,7577,299,1915,2035,3193,3517,4611,5622,7742,364
5668,286,1041,1354,2359,3605,5436,6209,6241,6282,7197,7450,253,578,759,1087,1273,1783,2062,2063,2620
5669,1671,3427,4453,1373,3315,4350,4712,5341,5810,4383,5563,104,566,1010,3977,4284,4376,6627,7112,747
5670,133,251,673,897,932,2679,2752,3193,3746,5594,5799,6209,7609,282,2351,2457,2585,2620,3856,4843
5671,1787,2056,7233,3640,4265,7124,780,3694,5970,6727,6889,7072,7709,4566,2572,3211,3376,5590,6858,9
5672,7078,5048,6462,253,1795,2753,354,741,793,875,924,1251,1956,2570,2762,3159,3714,4782,4905,4935
5673,90,641,851,1006,1202,1207,1900,2000,2231,2317,2457,2891,3176,3315,3572,3576,3688,3888,3975,4003
5674,1347,2225,3315,3357,6333,7761,2026,3528,6496,6603,27,581,604,668,1179,1303,1468,1735,2378,4098
5675,6671,1251,1693,6541,705,5498,2570,5335,6999,7588,1954,2138,5087,2317,3315,3975,951,7760,1858,635
5676,6201,6867,2313,2421,5364,5625,757,1004,1483,1963,2006,2059,2291,3052,4736,4851,6841,117,1194,1347
5677,6041,1373,98,187,1571,1940,1941,2514,2891,3176,3342,3723,3948,4334,4345,4414,4446,4539,4766,4803
5678,42,45,152,224,292,436,511,591,611,658,696,793,796,843,925,927,1025,1057,1114,1156
5679,3497,4070,7716,969,2078,2923,4107,4918,5335,6057,6114,6227,6251,6260,6270,6826,7082,7086,7106,3567
5680,248,341,376,866,934,1333,1532,1673,2209,2290,2461,2794,3062,3406,3505,3517,3939,4161,4382,4776
5681,341,3357,4170,4387,5388,5844,6589,6674,772,871,2110,2138,2313,2546,4840,4868,5087,5650,6204,6288
5682,23,642,647,830,882,952,1009,1257,1300,1362,1643,2023,2170,2479,2815,3105,3477,4001,4387,4450
5683,893,3119,2317,3315,3975,641,4003,5258,5350,6600,1374,3183,800,4300,6017,6920,813,5355,5473,6456
5684,1143,5375,6839,2519,5608,6958,1009,1335,1437,2064,2457,2883,3090,6063,6166,6687,7222,7344,7506,3552
5685,740,1693,1963,4312,4520,4550,4563,340,1347,6832,7423,1155,4524,85,637,2235,2270,4411,6735,4107
5686,493,3062,3352,5576,6142,6357,5981,2820,2921,5925,1025,1207,1852,2194,2225,2317,3241,3975,4033,5648
5687,7149,6924,7632,656,5879,241,1130,1246,1645,4700,4753,5848,6663,5487,77,2999,3874,5675,4581,552
5688,3611,5022,3939,2126,6137,497,793,1854,1963,2235,2284,2778,2997,3041,3084,3124,3315,3356,3490,3975
5689,2768,4903,5190,1594,7493,421,6310,1858,2081,5563,7143,7207,1444,5626,2758,4454,5376,6663,65,692
5690,2959,4519,7222,263,277,1357,1658,2031,2235,2272,2290,2443,2741,3339,4320,4791,4817,5308,5590,5882
5691,57,811,1194,1248,1374,1383,1532,1788,2317,2518,2568,2658,3012,3013,3029,3315,3406,3590,3803,3897
5692,811,941,3030,3466,4300,7093,53,493,611,759,1369,1513,2157,2813,3205,3445,3485,4386,4452,5287
5693,2518,3517,4170,6587,2195,3980,4346,5038,5048,6294,6745,1758,4225,4577,4937,6086,800,4300,6017,42
5694,3698,4838,1454,759,1357,2011,2762,3081,3485,3533,3976,4077,4452,4695,4736,4925,4926,5384,5387,6542
5695,10,284,312,689,921,1039,1727,1963,2676,2801,3178,4391,4690,4888,5410,5767,6511,6825,6894,7123
5696,2095,2853,2960,3577,3965,4652,4739,6942,6951,7276,367,2448,1110,1359,4307,4421,5913,5942,5994,6063
5697,598,1202,2540,3498,3856,3974,4323,5818,6043,6645,6693,7540,42,62,99,163,237,252,312,516
5698,2195,3980,4346,4694,5038,5699,6294,6307,6745,123,510,1133,2273,2779,2978,2991,3372,5287,5308,6240
5699,5955,1208,1144,3081,3102,3783,4441,4701,4761,5924,6256,7520,7527,7658,5942,6587,133,489,1188,1292
5700,1529,290,293,2458,6295,1371,7369,927,3456,4198,5739,5881,7403,1208,6602,4875,2744,45,413,414
5701,289,299,376,554,560,621,838,876,1204,1207,1473,1478,1527,1576,1586,1643,1811,1900,2026,2040
5702,900,1594,7493,134,927,2040,2811,2886,3071,3209,3331,3454,4456,5022,6154,6168,6202,6222,6230,6646
5703,2468,117,3454,79,216,252,753,1144,2305,3951,4746,3697,1009,2754,4300,7108,1846,3128,3217,5796
5704,1009,3001,4022,689,891,1116,1347,1459,1673,1727,1897,2045,2378,2719,3074,3114,3347,3473,3505,4357
5705,7451,224,123,3881,2652,561,608,849,925,1041,1087,1642,1725,2044,2158,2403,3112,3863,3951,4112
5706,410,738,900,1858,3979,6535,6603,64,4824,5186,5497,4468,2026,2808,5617,65,117,515,801,1177
5707,2059,2291,2550,2886,5626,2204,2249,2452,3457,3604,4792,5082,5093,5678,6787,7686,7714,49,152,336
5708,2235,3866,4709,5328,7451,2147,2301,2794,3406,3888,4605,6279,6294,5942,461,516,794,1009,1277,1628
5709,1552,2061,5636,6655,268,5730,5731,385,1273,4334,7529,4525,54,77,422,866,914,927,1042,1120
5710,510,808,1148,2027,2060,2294,2411,2413,2800,2841,2960,3007,3733,3822,4223,4342,4397,4403,4467,4652
5711,2666,181,279,376,554,679,724,811,1043,1333,1466,1532,2733,2736,2740,2995,3029,3110,3888,4022
5712,289,3837,4791,7761,2040,3193,3307,3636,3866,4359,4390,4965,5451,5942,6972,7223,1347,1385,1739,1775
5713,3062,5009,1320,4272,4776,686,3590,3897,6084,6131,6732,7344,504,874,1319,3035,3698,4662,6194,921
5714,1739,3686,5550,6288,7206,1347,1385,1776,5239,1775,3906,5942,5478,392,5235,7072,7263,4107,4918,6260
5715,410,950,3841,373,624,779,871,1774,2120,2653,2728,3119,3384,3394,3976,4225,4400,4577,4707,4808
5716,423,837,3428,3698,4272,5086,7632,2886,41,177,200,299,384,1085,1110,1793,2464,2564,2676,3609
5717,2015,135,697,780,2572,3005,3344,4624,5309,6958,794,1009,1286,1437,1468,2393,3193,3634,4279,4382
5718,220,388,619,927,1042,1375,1552,2061,2371,2975,3456,3671,4198,5636,5739,5881,6655,7403,5345,260
5719,658,812,1673,1739,1963,2652,2821,3159,3362,3384,3976,4100,4940,7511,1097,5288,5700,6257,6282,6504
5720,2308,7279,272,3405,7443,5579,2445,2230,2706,7340,1235,6687,387,3412,3450,4836,5555,248,321,595
5721,2284,3043,3976,4387,4851,5237,5534,5654,5869,7761,9,186,343,374,437,512,516,624,650,747
5722,29,123,130,324,591,696,1043,1054,1208,1209,1319,1333,1403,1468,1473,1532,1699,1847,1909,2026
5723,581,904,1328,1008,5315,5500,2457,4022,1043,1206,2740,4272,5942,6279,433,602,982,1454,4037,4840
5724,9,27,270,364,367,1075,1357,1456,1671,1750,1758,2031,2379,2601,2682,2728,3081,3105,3339,3477
5725,117,4748,7004,3470,3474,4086,4304,4440,5603,3444,4063,2059,6511,65,410,757,2317,5341,6591,6603
5726,1594,7493,3552,2518,3517,4170,6587,6930,7389,339,611,1838,1876,1900,3389,3905,4504,6282,6542,7318
5727,27,152,321,364,533,901,944,981,1025,1345,1362,1935,1940,2031,2345,2452,2497,2570,3081,3105
5728,341,6291,2642,5649,5955,7001,1160,1278,79,224,1331,2794,3552,4424,5994,6814,6592,900,6279,1909
5729,1292,2372,7352,1034,3332,6784,7574,135,2500,7473,4314,4664,1335,4519,87,141,1248,2637,2658,4106
5730,4272,4915,5702,5942,6063,6761,7279,53,237,830,878,1468,2457,2518,2755,3001,3018,3464,4038,4231
5731,1932,2558,4298,6170,1361,518,757,153,355,520,696,935,1178,1207,1211,1373,1594,1736,1847,1910
5732,1331,2443,4424,4848,5201,6759,7118,451,972,1153,1676,1679,3080,3770,3964,5082,7358,925,3878,4272
5733,99,392,406,555,631,848,1401,1673,1693,1727,1758,1989,2209,2358,2403,2720,3041,3402,3416,3439
5734,1319,7108,2231,3576,3888,57,410,679,762,874,950,1127,1333,1557,1628,2568,2758,3012,3029,3510
5735,3577,7108,5988,1146,1291,520,595,1473,2122,2290,3264,5087,5122,5262,5398,5823,6204,7415,6612,824
5736,130,372,679,811,1459,2290,2971,3878,3888,4772,4776,5388,6589,6866,7347,2798,3751,3993,5174,1142
5737,186,512,1771,1904,2022,2197,2919,3220,3601,3714,4153,4547,4642,5175,5315,5390,5580,5890,6021,6202
5738,2600,4595,5296,216,1347,2601,5082,7541,135,289,3837,4791,7761,762,1127,2200,7108,7389,1239,1322
5739,101,134,341,878,925,1331,2572,3219,3497,3746,4038,4107,5029,5473,5823,5942,6313,6646,7424,436
5740,897,1080,1127,1465,1671,1956,2378,2676,3090,3138,3263,3974,3977,4038,4045,4061,4624,4897,5590,5594
5741,690,2960,4364,4729,7108,4478,778,36,213,3174,3400,6740,5597,6282,822,4272,4970,42,1004,1046
5742,22,27,1202,1340,1758,3856,3974,4323,4835,5818,6759,6910,1473,2122,2572,3219,4218,474,1359,1810
5743,34,36,38,392,411,848,1101,1192,1251,1458,1646,1647,1715,1736,1782,1935,1940,3059,3178,3400
5744,2133,3084,6050,7609,2026,4450,356,7232,3905,5402,6041,6241,4055,2652,4100,6793,27,289,292,611
5745,5563,1301,2081,2714,5274,2432,4153,897,1908,2059,3196,4736,4838,3461,3723,4935,7600,3893,1513,2739
5746,134,237,289,315,372,410,570,646,647,794,800,811,920,932,936,1043,1143,1194,1248,1292
5747,4406,410,794,1009,1142,1194,1437,1557,1901,2614,2794,3517,3805,3862,4170,5186,5210,5450,5713,5942
5748,1043,2443,3161,5473,5942,6603,123,436,811,1208,1340,1473,2590,2754,3263,3356,3373,3936,4897,4921
5749,248,2791,82,581,783,811,7208,1311,1824,3649,4285,2886,3396,3718,4061,4791,6194,6352,6545,6592
5750,2432,1157,3001,5664,7396,312,994,1153,1349,2380,2553,2719,3910,4359,4781,4935,5082,6291,6671,7094
5751,611,7381,257,319,3552,4564,6603,7255,2821,3536,4107,4188,5388,6353,6745,282,392,538,565,566
5752,6098,16,3090,5885,1357,2452,3774,6088,7017,1456,595,565,650,2623,3389,3905,5499,7223,7673,1075
5753,140,219,421,585,716,1204,1491,1912,2074,2333,2553,2741,2767,2848,3105,3250,3371,3453,3513,3616
5754,299,1043,2755,2794,3209,3517,4624,4709,4824,4843,934,1278,1557,1975,2015,2230,2798,3406,3746,4013
5755,352,579,1303,1405,3352,3814,4382,4897,5132,5262,6074,6080,6209,7017,7741,742,1097,1339,2045,2553
5756,504,282,3039,4307,4788,5919,69,4694,6002,51,324,950,1004,2274,2841,3765,4024,4454,4739,6204
5757,7687,274,1173,934,1149,1405,1501,2857,3462,3595,4022,4038,4323,5534,5625,6115,6224,6600,7108,7741
5758,65,243,334,341,591,631,739,740,741,755,811,925,935,1043,1109,1155,1207,1226,1241,1331
5759,3761,436,611,658,801,813,876,2047,2572,2600,3572,3976,4817,5974,6313,6911,6939,7017,38,891
5760,82,248,581,679,1319,2127,2332,2995,5186,6832,6988,379,382,834,7222,857,900,1150,1217,1642
5761,1025,1852,6092,2325,1180,7490,1940,1941,2930,3723,3948,4345,4446,4868,5463,6541,6637,6727,7197,7376
5762,42,935,1357,1746,3093,3342,3356,5087,5635,5882,6577,6979,292,406,512,518,650,817,891,1172
5763,747,1357,2026,7269,7761,778,1581,2655,4304,4373,6557,6597,7670,315,1117,2958,3257,3345,4478,6487
5764,1209,1940,2652,2794,4043,4468,6285,6370,6941,7687,762,1208,1503,2736,2758,2995,3035,5122,6098,6352
5765,2821,2712,77,923,981,2097,2448,2495,2506,2778,4782,5163,5688,5730,7586,1373,3466,6704,598,801
5766,219,312,1153,1385,2380,2553,2848,2924,3473,3564,3905,3910,4916,5009,5115,5471,5508,6282,6542,7206
5767,6600,904,5083,5919,6625,4454,6942,1588,5764,2960,3177,6797,4307,6404,4745,515,966,1746,1859,3093
